subject_name,word,share,predicted_share,predicted_change,slope_3yr,specificity
Commutative rings and algebras,ideal,0.04597701149425287,0.03458098835299375,0.016288305426164485,0.006859473489061917,1.5777640784774205
Commutative rings and algebras,resolution,0.011494252873563218,0.011771524269898451,-0.006521158656930816,0.0003707823507601041,0.766180397821769
Commutative rings and algebras,monomial_ideal,0.022988505747126436,0.011424846112632427,0.00532728513702267,0.0007415647015202045,12.056499090251986
Commutative rings and algebras,determinantal,0.005747126436781609,0.006943987713056095,0.0014191258346030562,-0.0024455857177794094,2.2821230420834118
Commutative rings and algebras,multigrade,0.005747126436781609,0.002696577664906493,-0.0026797664211150127,-0.000697865353037767,13.312384412153236
Computer science,learn,0.004147465437788019,0.004154808871528696,-0.0003473556306358063,0.0007695266543358091,0.11992715165294639
Computer science,reinforcement_learning,0.0006144393241167435,0.001429318824805145,0.0005635179590042791,0.00014419390398859677,0.11190789012964733
Computer science,neural_network,0.0004608294930875576,0.0012467846657659432,0.0009207331496263931,-0.00010605900850332755,0.030863116121445995
Computer science,artificial_intelligence,0.00015360983102918587,0.000993493697511283,0.0008203335243511098,-2.0282463126183772e-05,0.06245364575417187
Computer science,multiparty,0.0004608294930875576,0.000952374166029963,0.0006060538197096167,6.575148291789373e-05,0.4524081168046108
Convex and discrete geometry,polytope,0.02877697841726619,0.034544778360900696,0.0017578931149990554,0.0031525341524533193,6.006787642169811
Convex and discrete geometry,convex_body,0.007194244604316547,0.015129390545722814,0.0038934354895430387,-0.008748556710187408,5.342102124388725
Differential geometry,curvature,0.017045454545454544,0.015620073047611064,0.008610727253218542,0.0015943208062145684,1.0390041107956858
Differential geometry,metric,0.015151515151515152,0.012896633581503713,-0.0034585066054121736,0.001802085520330323,0.4401275346668852
Differential geometry,geodesic,0.005681818181818182,0.006373277660278131,0.001700380464016449,-0.001778028553432711,0.7503918577968842
Differential geometry,hypersurface,0.001893939393939394,0.006265711557791967,0.003929262959661126,-0.00020776471411575333,0.20552133684882815
Differential geometry,mean_curvature,0.003787878787878788,0.004008650856483945,0.0016722022583531043,0.0007392049828539437,0.9852473247409472
Dynamical systems and ergodic theory,dynamic,0.02626641651031895,0.030869322926826818,-0.015488292967212918,0.001406129363901479,0.16553409841052086
Dynamical systems and ergodic theory,ergodic,0.00375234521575985,0.009045099402673375,-0.008614944747437,-0.0034543177972373436,0.515257725369891
Dynamical systems and ergodic theory,julia,0.001876172607879925,0.00363279166955751,0.001425286150793713,-0.0011941098581069456,1.5121694114116366
Dynamical systems and ergodic theory,cellular_automata,0.001876172607879925,0.002438133157158512,0.0002306276383947153,-0.0003606149947613362,1.3376883254795247
Dynamical systems and ergodic theory,nonautonomous,0.001876172607879925,0.002426558552320863,0.00023837474488103833,-0.00042803391463927266,2.2438642879011383
Fluid mechanics,liquid,0.005333333333333333,0.006896515975939358,-0.002362743283319901,0.000916374951380786,0.2776241029652109
Fluid mechanics,premixed,0.0013333333333333333,0.003085202978992334,-0.004851304957515602,8.323609490470786e-05,0.579181318255009
Fluid mechanics,newtonian,0.0013333333333333333,0.002898471259381443,0.00025296861387879774,-0.000500194476857254,0.4096648348632991
Fluid mechanics,react,0.0013333333333333333,0.0018692728864378953,-0.00046444940060994585,0.00010233258088788573,0.7812213129951284
Fluid mechanics,swirl,0.0013333333333333333,0.001830830312238671,0.000702162140681109,-0.00047358418852147484,0.8613465758664236
Fourier analysis,fouri,0.006060606060606061,0.008511501735369438,0.002059888832143632,-0.005234159779614327,0.8121330684643373
Fourier analysis,bochner,0.006060606060606061,0.007475160332081423,-0.0005248396679185773,-0.0009696969696969692,8.324363951759457
Fourier analysis,besov,0.012121212121212121,0.007252780419812056,-0.0010116823901052995,-0.0004329004329004326,9.292313248475674
Functional analysis,banach_space,0.0213903743315508,0.022413005633150435,-0.0016254559053111052,0.003992774297142694,0.8141341799865085
Functional analysis,c*-algebras,0.0053475935828877,0.006742860204516303,-0.005276370564714467,-0.001347650929735773,0.8236562171793331
Functional analysis,multiplier,0.0053475935828877,0.004852621918667064,0.002164449875656311,0.0013001704178174753,0.9849315604032585
Functional analysis,inclusion,0.00267379679144385,0.004311470841589454,0.0019076246877433,-3.5841780046168007e-06,0.4758284227623851
Functions of a complex variable,harmonic,0.007462686567164179,0.015559231663311135,-0.009132126361380222,-0.004398738017230915,0.22378044628145666
Functions of a complex variable,meromorphic_function,0.014925373134328358,0.010561204757282304,0.004388365251109465,-0.0006673947336488315,3.3616795930281045
"Game theory, economics, social and behavioral sciences",game,0.007978723404255319,0.00775503359620652,-0.0019970996829482956,-0.000714114780489928,0.1548856546563611
"Game theory, economics, social and behavioral sciences",health,0.0062056737588652485,0.005896728123257089,0.0006143225970482308,-0.0007826436931645135,0.28159072492385645
"Game theory, economics, social and behavioral sciences",econometric,0.004432624113475178,0.004235638014282105,0.0005785880345990494,0.00037582125919157665,0.15665687061132488
"Game theory, economics, social and behavioral sciences",preference,0.0017730496453900709,0.002471954429584913,0.0008465988830591105,0.00027302789017969776,0.15536039995798975
"Game theory, economics, social and behavioral sciences",insurance,0.0013297872340425532,0.0021633747842470016,0.0009443581243526497,-0.0003576012705042855,0.1111542335225749
General,network,0.005,0.009475443918480299,-0.004609063123773223,-0.003937768240343348,0.04500942397620334
General,simulation,0.01,0.00869040845479177,0.005106179064110767,-0.0019124423963133678,0.2241636938442417
General topology,space,0.11428571428571428,0.07845175120896816,-0.0004956172120844649,0.02897384305835009,0.28700505616366423
General topology,topological,0.0380952380952381,0.027045300924942933,0.0007295114512587235,0.004624542124542124,0.40710902388526987
General topology,uniform,0.009523809523809525,0.01297292601247499,0.0030719359134650896,-0.009322602280348759,0.29455535257581295
General topology,compact,0.009523809523809525,0.010701609341895202,-0.0024562853949469023,-4.578754578754457e-05,0.16453803922635774
Geometry,manifold,0.02727272727272727,0.020392471721366358,0.0031510924110215305,0.00831721470019342,0.3915287173574169
Geometry,curvature,0.03636363636363636,0.019087467939207133,0.010237910417083239,0.012367864693446086,1.9760876945218702
Geometry,curve,0.00909090909090909,0.011737066483436961,0.003116376828264548,-0.004226475279106859,0.16177988008754038
Geometry,metric,0.00909090909090909,0.010324016763524577,0.0006152788994469079,0.00012067578439259925,0.23542903265936177
Geophysics,seismic,0.011627906976744186,0.01131000938500587,0.006548104623101108,-0.0005554732632202654,1.4314391841024985
Geophysics,weather,0.005813953488372093,0.006584049305033122,-0.0040542485673073034,0.0009384728071781739,1.7288810924874332
Geophysics,mantle,0.005813953488372093,0.005861267395748857,0.0010993626338440948,-0.0031171196413561234,2.832422215351752
"Global analysis, analysis on manifolds",theorem,0.008620689655172414,0.013181933915837255,-0.005685990612464631,-0.0046182266009852195,0.1905124471434169
Group theory and generalizations,permutation,0.004201680672268907,0.004631578341908462,0.002074033584875214,0.0010804321728691473,0.2945028434827842
Group theory and generalizations,coxeter_group,0.0021008403361344537,0.0043801112799237395,-0.003292522991176005,3.0012004801921596e-05,0.6318113328206243
Group theory and generalizations,wreath_product,0.0021008403361344537,0.003275604908376117,0.0004823088189906421,-0.0015006002400960383,1.4685344492587484
Group theory and generalizations,profinite,0.0021008403361344537,0.0029264103631812793,0.00013311427379580432,-0.00022509003601440576,1.0654073455406605
"Information and communication, circuits",communication,0.012809564474807857,0.01544018643730053,-0.0024734068187584786,-0.0018528560780378554,0.4124571579656511
"Information and communication, circuits",wireless,0.007685738684884714,0.008653111190039454,0.0012769257316622151,-0.0023503593941389808,0.8132226169653467
"Information and communication, circuits",mimo,0.006831767719897523,0.006290372280564657,-3.2072398044404905e-05,0.0005257104495441372,2.055308902579085
"Information and communication, circuits",decode,0.004269854824935952,0.003532956767595673,0.002479215987827496,0.00048339974937961817,1.2750527451185065
"Information and communication, circuits",wideband,0.0008539709649871904,0.0024880507156205788,0.0014343099358524018,1.4103566721506088e-05,0.7172171691291599
Linear and multilinear algebra; matrix theory,tensor,0.034482758620689655,0.016654950138251842,0.007039565522867226,0.007895584917821458,2.0733850628349417
Linear and multilinear algebra; matrix theory,graph,0.011494252873563218,0.01069936380105125,0.0010839791856666336,0.0010742292405199264,0.056757128169487255
Manifolds and cell complexes,knot,0.05747126436781609,0.041443727361830905,-0.006175320257216711,0.007204531705439139,3.894428824276546
Manifolds and cell complexes,concordance,0.0038314176245210726,0.008548760857919903,0.00378685609601514,-0.0011517758503161507,2.487241875771288
Manifolds and cell complexes,alexander,0.007662835249042145,0.006537479665454171,-0.0022344501591072324,0.0011576208330772223,6.066443599442166
Manifolds and cell complexes,floer_homology,0.007662835249042145,0.006315072697784805,-0.0032543052926458163,-0.0005545472877596291,3.6046983706830256
Manifolds and cell complexes,quandle,0.0038314176245210726,0.005062328733424959,0.00027763973820964846,-0.0026714471510422165,4.2883480616746334
Mathematical logic and foundations,modal_logic,0.011764705882352941,0.007855528302106937,0.005416503911863034,0.003650210084033612,2.9630394641670534
Mathematical logic and foundations,logical,0.007058823529411765,0.005223419269065703,0.000345370488577898,0.0024133403361344535,0.7413596716013114
Mathematical logic and foundations,propositional,0.002352941176470588,0.003123753699717527,0.0008916108425746699,-3.125888036374008e-05,0.718101328962839
Mathematics education,teaching,0.00597609561752988,0.011620343900226088,0.004627336907219095,-0.00566247122237693,0.6918924475419916
Mathematics education,university,0.00398406374501992,0.0043238148615233375,-0.0026691921314836555,0.001126979969395774,0.8529679379750478
Mathematics education,undergraduate,0.00199203187250996,0.0032005050634551745,0.0008695027324528435,0.0001309640331407933,0.7164930678990401
Mathematics education,inquiry,0.00398406374501992,0.0026882777957801043,0.00035727546477777334,0.001126979969395773,1.2496972114518141
Mathematics education,graduate,0.00199203187250996,0.0020968909523127813,0.0003667871460844075,-0.001163811277567914,2.1494792036971204
Mechanics of deformable solids,mechanic,0.0034602076124567475,0.0075947480893086075,-0.007524042407451652,-0.005049557210720779,0.2963135300430762
Mechanics of deformable solids,stress,0.0017301038062283738,0.0032695781492211497,0.0011097509353982554,-6.952753613814919e-05,0.17111673153072382
Mechanics of deformable solids,elastomer,0.0017301038062283738,0.003036992844813298,-0.005602316010478279,1.759427599554429e-05,2.090068649410984
Mechanics of deformable solids,ceramic,0.0034602076124567475,0.002618713545295257,-0.0022712620048269926,0.00054807070930166,3.0801011675530288
Mechanics of deformable solids,walled,0.0017301038062283738,0.002101115370597253,-5.871184322564114e-05,1.759427599554279e-05,2.544431399282937
Mechanics of particles and systems,disk,0.02702702702702703,0.025740931526613154,0.006004089421349997,-0.006486486486486487,1.6594001691925482
Mechanics of particles and systems,particle,0.02702702702702703,0.019951328880345294,-0.01162761848807576,0.006664198445020366,0.6264481112099679
Mechanics of particles and systems,drive,0.013513513513513514,0.014592622837968515,0.004066307048494831,0.003467283072546231,0.3717336053177127
Nonassociative rings and algebras,superalgebra,0.01694915254237288,0.014267074186941413,-0.0013579258130585869,0.003666883963494133,6.387042083914311
Nonassociative rings and algebras,algebras,0.00847457627118644,0.013833779455416539,-0.0008721028975246375,-0.0042372881355932195,0.5542474535628121
Nonassociative rings and algebras,vertex_operator,0.00847457627118644,0.011662567870703418,-0.003962432129296582,-0.000570404172099088,4.397635533186903
Nonassociative rings and algebras,jordan,0.00847457627118644,0.011422240365559623,0.0034222403655596225,-0.00311565304087737,3.271411799078062
Number theory,arithmetic,0.016568047337278107,0.015553585374979948,0.00320790636263427,-0.0026052685273682073,0.6617070757596331
Number theory,drinfeld,0.002366863905325444,0.0030325282986066685,0.001217646265938792,0.0003834319526627218,1.2898713965268422
Number theory,cusp_form,0.001183431952662722,0.0028720960155908717,-0.0002143237374955479,-0.0003157250400025769,0.7689617940833099
Numerical analysis,numerical,0.030346820809248554,0.027989532968383163,-0.006345230980114691,-0.0005746210914387123,0.3780117182985615
Numerical analysis,inverse,0.006502890173410405,0.005562525643558891,-0.003021165343565573,3.0256826146862017e-05,0.1946412425566355
Numerical analysis,discretization,0.002167630057803468,0.0031422859546967035,-0.0002911904401530817,-0.0003478241980130831,0.4281330325297652
Numerical analysis,convection_diffusion,0.000722543352601156,0.001688900346883005,-0.000886206949254334,3.3618695718740243e-06,0.3723865439191187
Numerical analysis,upwind,0.000722543352601156,0.0014116464593012384,0.0005741255212777878,-0.00023044430003078288,1.0833063095828905
"Operations research, mathematical programming",optimization,0.03488372093023256,0.037007930512811635,-0.007459494513041516,-0.004584571252945394,0.3163933527666434
"Operations research, mathematical programming",revenue_management,0.0048449612403100775,0.0029146362106618733,0.0008463838838780055,0.00021983744834887052,2.9290047026954755
"Operations research, mathematical programming",nonsmooth,0.0009689922480620155,0.002314127886235742,-0.0007882506039400593,-0.0006168254618720756,0.2648839035481126
"Operations research, mathematical programming",nonconvex,0.0009689922480620155,0.0017525876931567125,0.0007184615297647786,-6.616466892053422e-05,0.35837234009450525
"Operations research, mathematical programming",decision_making,0.0009689922480620155,0.0016814738097585078,0.0006473476463665739,1.4571312000932538e-05,0.09460139412432593
Operator theory,banach_space,0.00823045267489712,0.009696026799824621,0.005563795394865944,-0.0018608692800813206,0.3623720098167009
Operator theory,invariant_subspace,0.00411522633744856,0.008032502089251378,0.0039002706842926997,-0.0078108078839072975,1.4750672399597475
Operator theory,toeplitz_operator,0.00411522633744856,0.007015857015134717,0.0030317932701147965,-0.0012318605154862466,1.3931190599619838
Operator theory,schrodinger_operator,0.00823045267489712,0.006188193484407657,0.0020559620794489792,0.0005181040352902854,3.095820133248853
"Optics, electromagnetic theory",spectroscopy,0.020689655172413793,0.017100615586387334,-0.00044324406273547196,0.004819965707753857,1.0793626094940352
"Optics, electromagnetic theory",laser,0.006896551724137931,0.012852818191739768,0.004080888367178365,-0.0020765860163840734,0.3425453222888418
"Optics, electromagnetic theory",imaging,0.013793103448275862,0.012450400110305673,-0.005093459538817133,-0.00139074109354163,0.4975252244844895
"Optics, electromagnetic theory",light,0.006896551724137931,0.006070679472558636,0.0016847145602779346,0.0010673234811165832,0.2721235682142322
Ordinary differential equations,solution,0.02097902097902098,0.02275199677795335,0.0027519967779533507,-0.003447771740454667,0.19201692636660034
Ordinary differential equations,periodic_solution,0.01048951048951049,0.009030298096569436,-0.006969701903430565,1.8274408518311618e-05,1.78362389380531
Ordinary differential equations,fourth_order,0.006993006993006993,0.006913908299755343,0.0029139082997553427,0.0006229402781126919,1.9818043264503442
Ordinary differential equations,asymptotic_behavior,0.01048951048951049,0.006704350256088768,0.0032200296985974786,0.0024975024975024958,1.2790928322109791
Ordinary differential equations,bifurcation,0.0034965034965034965,0.006102042456022636,-0.0018979575439773645,6.091469506104348e-06,0.27796736007355477
Partial differential equations,regularity,0.007431874483897605,0.006752602544902087,-0.0031158185077294915,0.0015467398449856796,0.428516369076914
Partial differential equations,reaction_diffusion,0.0033030553261767133,0.004100230275428107,-0.0013822258649227696,0.0005669289646067948,0.5516236743072187
Partial differential equations,nonlocal,0.00495458298926507,0.00375437875909378,0.0015613963029534293,0.0008503934469101919,0.620576633595621
Partial differential equations,posedness,0.002477291494632535,0.003496508349211695,-0.0008418864447145525,-0.0010110730378355885,0.6513854026393752
Partial differential equations,boundary_condition,0.002477291494632535,0.0024479581042557968,0.0013514668761856214,0.0001540470488347053,0.32226435709526985
Probability theory and stochastic processes,random,0.018796992481203006,0.017027832833756053,0.0029184853910752782,-0.00346599775596797,0.3256919715170474
Probability theory and stochastic processes,levy_process,0.002255639097744361,0.0045657969478356,-0.005134379419007433,-0.0001586298507847649,0.7476315359962015
Probability theory and stochastic processes,percolation,0.002255639097744361,0.003008629964485282,-0.0005187068961849117,-0.0005874463173370819,0.5820487125876468
Probability theory and stochastic processes,passage,0.0007518796992481203,0.002253560615441361,0.0004898921851062641,-0.0005987190197716513,0.4129774198836161
Probability theory and stochastic processes,backward_stochastic,0.0007518796992481203,0.0021661062684900194,0.001284272053322471,-0.00013793476496997903,0.4984210239974677
Quantum Theory,quantum,0.0625,0.05303807118846489,0.013038071188464888,-0.0031142611683848934,0.6897260234907338
Quantum Theory,gauge_theory,0.003289473684210526,0.005354869626411235,0.0013548696264112352,-0.0017624181834484003,0.4780741781782494
Quantum Theory,physic,0.001644736842105263,0.0032715422897426454,-0.0027284577102573548,-0.0008958446373666119,0.31202551323847577
Quantum Theory,meson,0.001644736842105263,0.002584863297222035,0.0005848632972220349,-0.0008958446373666126,0.3144257094941563
Relativity and gravitational theory,black_hole,0.04035874439461883,0.03425745484834279,0.002583246703546413,-0.0021420563741191573,4.306326977313948
Relativity and gravitational theory,spacetime,0.013452914798206279,0.020351029307549166,-0.020372952592903323,-0.0022021140294682827,2.0340797082678743
Relativity and gravitational theory,gravitational_wave,0.013452914798206279,0.00899656700069297,-5.3206754963138966e-05,0.0022621716848174236,4.984612911469626
Relativity and gravitational theory,cosmic,0.004484304932735426,0.006651059509571122,0.0021261726317430675,1.0009609224855692e-05,0.8399995832291408
Relativity and gravitational theory,relativity,0.004484304932735426,0.0061258656015474025,0.0016615798872616884,-0.0024307447298939694,2.256715298227542
Several complex variables and analytic spaces,holomorphic,0.04310344827586207,0.04170267790662042,-0.02323238702844451,0.001749743939911237,3.4834076124152835
Several complex variables and analytic spaces,singularity,0.017241379310344827,0.01564723573400441,-0.01376452897187794,0.003947792458910733,0.8283219264406111
Several complex variables and analytic spaces,proper,0.008620689655172414,0.012097950295956662,-0.01143146146874922,-0.0004066363044892632,2.1424266368087985
Several complex variables and analytic spaces,bergman,0.017241379310344827,0.011679655184830983,-0.0030262271681101936,0.0027383367139959436,6.550407878059085
Several complex variables and analytic spaces,pseudoconvex_domain,0.008620689655172414,0.009847742611310351,-0.0019169632710425901,-0.005035449564937158,8.38066890281089
"Statistical mechanics, structure of matter",statistical_mechanic,0.015625,0.008048017650230069,0.00456369709273878,0.006128998316498315,1.3437429625459287
"Statistical mechanics, structure of matter",nonequilibrium,0.005208333333333333,0.0045212300901359345,0.0010369095326446453,-0.0007628367003367004,1.3271535432552384
Statistics,datum,0.02943748178373652,0.024245821761890288,0.0034873387279581516,0.0007705951747694737,0.1551800483482695
Statistics,statistical,0.0151559312153891,0.01586996489215105,-0.002892510157749148,-0.00046273015863298203,0.16720597389545044
Statistics,bayesian,0.013407169921305742,0.013005693098857813,0.00023124200105342253,-0.0003525358138794552,0.2197759981121938
Statistics,inference,0.010201107548819586,0.00903775538277329,0.001452925043451933,0.0005058704793654848,0.2213284378571813
Statistics,advance,0.0005829204313611193,0.0014188487732576995,0.0006204455796449251,0.0001273643837146916,0.056604555187167616
Systems theory; control,feedback,0.008064516129032258,0.008301515053549502,0.0020806752401746967,0.002597537834960892,0.48752767824012594
Systems theory; control,autonomous,0.0016129032258064516,0.003517592324802414,-0.004258457441916093,-0.0006282686166520095,0.14505453142700045
Systems theory; control,predictive,0.0016129032258064516,0.0030060306273845556,-0.001659599232646549,8.909149812560803e-05,0.17278554478804464
Systems theory; control,closed_loop,0.0032258064516129032,0.0021639948139064065,4.535074610979633e-05,0.0004968317972350227,2.4101368298640073
Systems theory; control,unmanned,0.0016129032258064516,0.001718188544889119,0.0002834683153338821,6.571087216248495e-05,1.516053812333811
"Topological groups, Lie groups",group,0.055944055944055944,0.05967783623700845,0.01913729569646791,-0.01408404679432718,0.30725785090474617
"Topological groups, Lie groups",affine,0.006993006993006993,0.015781313846303054,-0.002910274938743674,-0.004633577804309511,0.5689845485000188
"Topological groups, Lie groups",unitary,0.006993006993006993,0.012399647292008346,-0.0011138662215051682,-0.005849290896019867,1.1958319324407176
"Topological groups, Lie groups",spherical,0.006993006993006993,0.01231868209324581,0.004188600792432801,-0.006307418072123953,0.9631956861979841
"Topological groups, Lie groups",supercuspidal,0.006993006993006993,0.00652252368581536,-0.002823270706708004,-0.0005685371539030072,12.270275480696059
